Nombre;id del curso;URL_lMS;;;;;;;;;;;;;;;;;;;;;
Maquetación de sitios web dinámicos con Javascript y jQuery desde cero;course-v1:ISILGO+345_GEIF+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+345_GEIF+2023/course/;;;;;;;;;;;;;;;;;;;;;
SQL Para Principiantes;course-v1:ISILGO+346_DPA+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+346_DPA+2023/course/;;;;;;;;;;;;;;;;;;;;;
JavaScript Intermedio;course-v1:ISILGO+347_PI+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+347_PI+2023/course/;;;;;;;;;;;;;;;;;;;;;
Creando APIs con Django - Nivel Avanzado;course-v1:ISILGO+348_HBJD+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+348_HBJD+2023/course/;;;;;;;;;;;;;;;;;;;;;
Curso Básico de Django;course-v1:ISILGO+349_SQLD+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+349_SQLD+2023/course/;;;;;;;;;;;;;;;;;;;;;
Marketing relacional y CRM;course-v1:ISILGO+34_MRYCMR+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+34_MRYCMR+2021/course/;;;;;;;;;;;;;;;;;;;;;
Curso Intermedio de Django;course-v1:ISILGO+350_SPCP+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+350_SPCP+2023/course/;;;;;;;;;;;;;;;;;;;;;
Django Avanzado: Funciones extra e integraciones;course-v1:ISILGO+351_DAF+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+351_DAF+2023/course/;;;;;;;;;;;;;;;;;;;;;
Git y GitHub: Control de versiones en Proyectos Web;course-v1:ISILGO+352_IPFD+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+352_IPFD+2023/course/;;;;;;;;;;;;;;;;;;;;;
Desarrollo en Python Avanzado;course-v1:ISILGO+353_IDWF+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+353_IDWF+2023/course/;;;;;;;;;;;;;;;;;;;;;
Python Intermedio;course-v1:ISILGO+354_FJ+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+354_FJ+2023/course/;;;;;;;;;;;;;;;;;;;;;
HTML: Bootstrap 5 desde cero;course-v1:ISILGO+355_MDSW+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+355_MDSW+2023/course/;;;;;;;;;;;;;;;;;;;;;
SQL: Desarrollo y gestión de bases de datos;course-v1:ISILGO+356_SQPD+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+356_SQPD+2023/course/;;;;;;;;;;;;;;;;;;;;;
Skincare: Rutinas de cuidado para tu piel;course-v1:ISILGO+357_SKIN+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+357_SKIN+2023/course/;;;;;;;;;;;;;;;;;;;;;
Introducción al Yoga;course-v1:ISILGO+358_IY+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+358_IY+2023/course/;;;;;;;;;;;;;;;;;;;;;
Coaching Ejecutivo;course-v1:ISILGO+35_CE+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+35_CE+2021/course/;;;;;;;;;;;;;;;;;;;;;
Formulación y evaluación de proyectos;course-v1:ISILGO+36_FEP+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+36_FEP+2021/course/;;;;;;;;;;;;;;;;;;;;;
Emprendimientos y gestión de negocios familiares;course-v1:ISILGO+37_EGNF+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+37_EGNF+2021/course/;;;;;;;;;;;;;;;;;;;;;
Escritura de guion y storytelling;course-v1:ISILGO+38_EGS+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+38_EGS+2021/course/;;;;;;;;;;;;;;;;;;;;;
Diseño de vitrinas y escaparatismo;course-v1:ISILGO+39_DVE+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+39_DVE+2021/course/;;;;;;;;;;;;;;;;;;;;;
Dirección de supply chain management;course-v1:ISILGO+40_DSCM+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+40_DSCM+2021/course/;;;;;;;;;;;;;;;;;;;;;
Growth hacking marketing;course-v1:ISILGO+41_GHM+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+41_GHM+2021/course/;;;;;;;;;;;;;;;;;;;;;
Contabilidad para no contadores;course-v1:ISILGO+42_CPNC+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+42_CPNC+2021/course/;;;;;;;;;;;;;;;;;;;;;
Lettering;course-v1:ISILGO+43_L+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+43_L+2021/course/;;;;;;;;;;;;;;;;;;;;;
Scrum;course-v1:ISILGO+44_S+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+44_S+2021/course/;;;;;;;;;;;;;;;;;;;;;
Innovación para no especialistas;course-v1:ISILGO+45_IPNE+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+45_IPNE+2021/course/;;;;;;;;;;;;;;;;;;;;;
Mindfulness y bienestar;course-v1:ISILGO+46_MB+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+46_MB+2021/course/;;;;;;;;;;;;;;;;;;;;;
Design Thinking;course-v1:ISILGO+47_DT+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+47_DT+2021/course/;;;;;;;;;;;;;;;;;;;;;
Planeamiento y control financiero;course-v1:ISILGO+48_PCF+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+48_PCF+2021/course/;;;;;;;;;;;;;;;;;;;;;
Gobierno Corporativo;course-v1:ISILGO+49_GC+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+49_GC+2021/course/;;;;;;;;;;;;;;;;;;;;;
Marketing de contenidos;course-v1:ISILGO+50_MC+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+50_MC+2021/course/;;;;;;;;;;;;;;;;;;;;;
Resolución de conflictos;course-v1:ISILGO+51_RC+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+51_RC+2021/course/;;;;;;;;;;;;;;;;;;;;;
Community Manager;course-v1:ISILGO+52_CM+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+52_CM+2021/course/;;;;;;;;;;;;;;;;;;;;;
Inbound marketing;course-v1:ISILGO+53_IM+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+53_IM+2021/course/;;;;;;;;;;;;;;;;;;;;;
Filmación y storytelling;course-v1:ISILGO+54_FS+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+54_FS+2021/course/;;;;;;;;;;;;;;;;;;;;;
Gestión de riesgos - Risk Management;course-v1:ISILGO+55_GRRM+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+55_GRRM+2021/course/;;;;;;;;;;;;;;;;;;;;;
Diseño de puestos de trabajo;course-v1:ISILGO+56_DPT+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+56_DPT+2021/course/;;;;;;;;;;;;;;;;;;;;;
Mobile Marketing;course-v1:ISILGO+57_MM+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+57_MM+2021/course/;;;;;;;;;;;;;;;;;;;;;
Comunicación interna y endomarketing;course-v1:ISILGO+58_CIE+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+58_CIE+2021/course/;;;;;;;;;;;;;;;;;;;;;
Contabilidad y finanzas para emprendedores;course-v1:ISILGO+59_CFE+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+59_CFE+2021/course/;;;;;;;;;;;;;;;;;;;;;
Seguridad y salud ocupacional;course-v1:ISILGO+60_SSO+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+60_SSO+2021/course/;;;;;;;;;;;;;;;;;;;;;
Email Marketing;course-v1:ISILGO+61_EM+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+61_EM+2021/course/;;;;;;;;;;;;;;;;;;;;;
Service Design;course-v1:ISILGO+62_SD+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+62_SD+2021/course/;;;;;;;;;;;;;;;;;;;;;
Marca empleadora - Employee Experience;course-v1:ISILGO+63_MEEE+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+63_MEEE+2021/course/;;;;;;;;;;;;;;;;;;;;;
Consumer Insights;course-v1:ISILGO+64_CI+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+64_CI+2021/course/;;;;;;;;;;;;;;;;;;;;;
Análisis y Gestión Tributaria;course-v1:ISILGO+65_AGT+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+65_AGT+2021/course/;;;;;;;;;;;;;;;;;;;;;
Key Account Manager;course-v1:ISILGO+66_KAM+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+66_KAM+2021/course/;;;;;;;;;;;;;;;;;;;;;
Legislación Laboral y Gestión de Compensaciones;course-v1:ISILGO+67_LLGC+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+67_LLGC+2021/course/;;;;;;;;;;;;;;;;;;;;;
Indicadores de Gestión del Talento Humano;course-v1:ISILGO+68_IGTH+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+68_IGTH+2021/course/;;;;;;;;;;;;;;;;;;;;;
Trade Marketing;course-v1:ISILGO+69_TM+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+69_TM+2021/course/;;;;;;;;;;;;;;;;;;;;;
Retail y Category Management;course-v1:ISILGO+70_RCM+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+70_RCM+2021/course/;;;;;;;;;;;;;;;;;;;;;
Nutrición Deportiva;course-v1:ISILGO+71_ND+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+71_ND+2021/course/;;;;;;;;;;;;;;;;;;;;;
Plan de Marketing y Estrategia Digital;course-v1:ISILGO+72_PMED+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+72_PMED+2021/course/;;;;;;;;;;;;;;;;;;;;;
Analítica Digital;course-v1:ISILGO+73_AD+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+73_AD+2021/course/;;;;;;;;;;;;;;;;;;;;;
Diseño de E-commerce y Medios de Pago;course-v1:ISILGO+74_DEMP+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+74_DEMP+2021/course/;;;;;;;;;;;;;;;;;;;;;
Portafolio y Branding Personal;course-v1:ISILGO+75_PBP+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+75_PBP+2021/course/;;;;;;;;;;;;;;;;;;;;;
Visual Merchandising;course-v1:ISILGO+76_VM+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+76_VM+2021/course/;;;;;;;;;;;;;;;;;;;;;
Transformación Digital en las Empresas;course-v1:ISILGO+77_TDE+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+77_TDE+2021/course/;;;;;;;;;;;;;;;;;;;;;
Análisis Financiero para la Toma de Decisiones;course-v1:ISILGO+78_AFTD+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+78_AFTD+2021/course/;;;;;;;;;;;;;;;;;;;;;
Health Coach;course-v1:ISILGO+79_HC+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+79_HC+2021/course/;;;;;;;;;;;;;;;;;;;;;
Publicidad Programática en Medios Digitales;course-v1:ISILGO+80_PPMD+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+80_PPMD+2021/course/;;;;;;;;;;;;;;;;;;;;;
Prospección y Gestión de Cartera de Clientes;course-v1:ISILGO+81_PGCC+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+81_PGCC+2021/course/;;;;;;;;;;;;;;;;;;;;;
Outplacement y Reinserción Laboral;course-v1:ISILGO+82_ORL+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+82_ORL+2021/course/;;;;;;;;;;;;;;;;;;;;;
Marca Personal en LinkedIn;course-v1:ISILGO+83_MPL+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+83_MPL+2021/course/;;;;;;;;;;;;;;;;;;;;;
Análisis y Presentación de Datos con Power BI;course-v1:ISILGO+84_APDPB+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+84_APDPB+2021/course/;;;;;;;;;;;;;;;;;;;;;
Gestión y Evaluación de Desempeño;course-v1:ISILGO+85_GED+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+85_GED+2021/course/;;;;;;;;;;;;;;;;;;;;;
Diseño de Presentaciones Efectivas;course-v1:ISILGO+86_DPE+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+86_DPE+2021/course/;;;;;;;;;;;;;;;;;;;;;
Desarrollo del Talento;course-v1:ISILGO+87_DT+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+87_DT+2021/course/;;;;;;;;;;;;;;;;;;;;;
Diseño y Estrategia del Packaging;course-v1:ISILGO+88_DEP+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+88_DEP+2021/course/;;;;;;;;;;;;;;;;;;;;;
Inteligencia Artificial para los Negocios;course-v1:ISILGO+89_IAPN+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+89_IAPN+2021/course/;;;;;;;;;;;;;;;;;;;;;
Herramientas para el Home Office Productivo;course-v1:ISILGO+90_HHOP+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+90_HHOP+2021/course/;;;;;;;;;;;;;;;;;;;;;
Ethical Hacking y Ciberseguridad;course-v1:ISILGO+91_EHC+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+91_EHC+2021/course/;;;;;;;;;;;;;;;;;;;;;
Big Data y Gestión de la Información;course-v1:ISILGO+92_BDGI+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+92_BDGI+2021/course/;;;;;;;;;;;;;;;;;;;;;
zzzcurso para borrar Big Data y Gestión de la Información;course-v1:ISILGO+92_BDGI+TEST2021;https://manager.isilgo.com/courses/course-v1:ISILGO+92_BDGI+TEST2021/course/;;;;;;;;;;;;;;;;;;;;;
Planeamiento y Pronóstico de la Demanda;course-v1:ISILGO+93_PPD+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+93_PPD+2021/course/;;;;;;;;;;;;;;;;;;;;;
Redacción Creativa Publicitaria y Copywriting;course-v1:ISILGO+94_RCPC+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+94_RCPC+2021/course/;;;;;;;;;;;;;;;;;;;;;
Aspectos Legales para el Emprendimiento;course-v1:ISILGO+95_ALE+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+95_ALE+2021/course/;;;;;;;;;;;;;;;;;;;;;
Balanced Scorecard y Visualización de Indicadores;course-v1:ISILGO+96_BSVI+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+96_BSVI+2021/course/;;;;;;;;;;;;;;;;;;;;;
Gestión del Talento en la Transformación Digital;course-v1:ISILGO+97_GTTD+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+97_GTTD+2021/course/;;;;;;;;;;;;;;;;;;;;;
Shopify para la creación de e-commerce;course-v1:ISILGO+98_SCEC+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+98_SCEC+2021/course/;;;;;;;;;;;;;;;;;;;;;
Lean Startup;course-v1:ISILGO+99_LS+2021;https://manager.isilgo.com/courses/course-v1:ISILGO+99_LS+2021/course/;;;;;;;;;;;;;;;;;;;;;
Curso demo 14032023;course-v1:ISILGO+DEMOEX14032023+2023;https://manager.isilgo.com/courses/course-v1:ISILGO+DEMOEX14032023+2023/course/;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
